machine_id,machine_type,air_temperature,process_temperature,rotational_speed,torque,tool_wear,health,maintenance_count,last_service_days,next_service_days,maintenance_type,total_downtime_hours,maintenance_cost,last_failure,operating_hours,estimated_age_years,remaining_useful_life_years,utilization_percent,health_trend,annual_maintenance,retrofit_cost,replacement_cost,expected_life_years,energy_cost_per_year,resale_value,production_loss_per_day
M21959,M,300.7,310.2,1373,44.1,28,Healthy,1,106,166,Preventive,2,750,No,4006,1.6,8.4,45.8,Stable,4500,15000,45000,7,2800,9000,1500
L54280,L,300.7,310.2,1569,32.8,31,Healthy,1,105,165,Preventive,2,450,No,4533,1.8,8.2,52.3,Stable,2500,8000,25000,5,1500,5000,800
L54281,L,300.8,310.2,1850,22.8,33,Healthy,1,104,164,Preventive,2,450,No,5185,2.1,7.9,61.7,Stable,2500,8000,25000,5,1500,5000,800
M21962,M,300.8,310.3,1494,42.2,35,Healthy,2,103,163,Preventive,2,900,No,4563,1.8,8.2,49.8,Stable,4500,15000,45000,7,2800,9000,1500
H36517,H,300.8,310.3,1777,30.1,38,Healthy,2,101,161,Preventive,3,1300,No,5264,2.1,7.9,59.2,Stable,7000,25000,70000,10,4200,15000,2500
L54284,L,300.9,310.4,1454,43.1,43,Healthy,2,99,159,Preventive,3,600,No,4843,1.9,8.1,48.5,Stable,2500,8000,25000,5,1500,5000,800
L54285,L,300.9,310.4,1536,34.2,45,Healthy,2,98,158,Preventive,3,600,No,5097,2.0,8.0,51.2,Stable,2500,8000,25000,5,1500,5000,800
L54286,L,300.8,310.5,1482,39.0,47,Healthy,2,97,157,Preventive,3,600,No,5079,2.0,8.0,49.4,Stable,2500,8000,25000,5,1500,5000,800
H36521,H,300.9,310.5,1512,41.2,49,Healthy,2,96,156,Preventive,4,1300,No,5229,2.1,7.9,50.4,Stable,7000,25000,70000,10,4200,15000,2500
M21968,M,300.8,310.5,1511,35.8,54,Healthy,2,93,153,Preventive,4,900,No,5452,2.2,7.8,50.4,Stable,4500,15000,45000,7,2800,9000,1500
L54289,L,300.9,310.5,1599,40.5,57,Healthy,2,92,152,Preventive,4,600,No,5763,2.3,7.7,53.3,Stable,2500,8000,25000,5,1500,5000,800
M21970,M,300.8,310.4,1518,36.0,59,Healthy,2,91,151,Preventive,4,900,No,5691,2.3,7.7,50.6,Stable,4500,15000,45000,7,2800,9000,1500
M21971,M,300.8,310.4,1450,39.4,62,Healthy,2,89,149,Preventive,5,900,No,5690,2.3,7.7,48.3,Stable,4500,15000,45000,7,2800,9000,1500
L54292,L,300.9,310.4,1427,47.0,65,Healthy,2,88,148,Preventive,5,600,No,5779,2.3,7.7,47.6,Stable,2500,8000,25000,5,1500,5000,800
L54293,L,300.9,310.4,1561,32.7,67,Healthy,2,87,147,Preventive,5,600,No,6137,2.5,7.5,52.0,Stable,2500,8000,25000,5,1500,5000,800
H36528,H,300.9,310.4,1457,43.8,69,Healthy,2,86,146,Preventive,5,1300,No,6019,2.4,7.6,48.6,Stable,7000,25000,70000,10,4200,15000,2500
M21975,M,301.0,310.6,1460,53.6,74,Healthy,3,83,143,Preventive,6,1050,No,6250,2.5,7.5,48.7,Stable,4500,15000,45000,7,2800,9000,1500
L54296,L,301.0,310.5,1601,33.2,77,Healthy,3,82,142,Preventive,6,750,No,6667,2.7,7.3,53.4,Stable,2500,8000,25000,5,1500,5000,800
L54297,L,300.9,310.5,1570,40.1,79,Healthy,3,81,141,Preventive,6,750,No,6695,2.7,7.3,52.3,Stable,2500,8000,25000,5,1500,5000,800
L54298,L,300.9,310.5,1565,35.9,81,Medium,3,80,140,Preventive,6,750,No,6775,2.7,7.3,52.2,Declining,2500,8000,25000,5,1500,5000,800
L54299,L,301.0,310.5,1378,44.4,83,Medium,3,79,139,Preventive,6,750,No,6491,2.6,7.4,45.9,Declining,2500,8000,25000,5,1500,5000,800
L54300,L,300.9,310.5,2288,16.1,85,Medium,3,78,138,Preventive,7,750,No,8401,3.4,6.6,76.3,Declining,2500,8000,25000,5,1500,5000,800
M21981,M,300.9,310.4,1375,44.7,87,Medium,3,77,137,Preventive,7,1050,No,6665,2.7,7.3,45.8,Declining,4500,15000,45000,7,2800,9000,1500
L54302,L,300.9,310.4,1788,27.8,90,Medium,3,75,135,Preventive,7,750,No,7626,3.1,6.9,59.6,Declining,2500,8000,25000,5,1500,5000,800
M21983,M,300.9,310.4,1576,40.4,92,Medium,3,74,134,Preventive,7,1050,No,7292,2.9,7.1,52.5,Declining,4500,15000,45000,7,2800,9000,1500
M21984,M,300.8,310.3,1868,24.5,95,Medium,3,73,133,Preventive,7,1050,No,8011,3.2,6.8,62.3,Declining,4500,15000,45000,7,2800,9000,1500
L54305,L,300.7,310.1,1261,56.6,98,Medium,3,71,131,Preventive,8,750,No,6932,2.8,7.2,42.0,Declining,2500,8000,25000,5,1500,5000,800
M21986,M,300.6,310.0,1542,33.9,100,Medium,3,70,130,Preventive,8,1050,No,7584,3.0,7.0,51.4,Declining,4500,15000,45000,7,2800,9000,1500
L54307,L,300.6,310.0,1438,53.8,103,Medium,3,69,129,Preventive,8,750,No,7511,3.0,7.0,47.9,Declining,2500,8000,25000,5,1500,5000,800
L54308,L,300.6,310.0,1511,36.9,105,Medium,4,68,128,Preventive,8,900,No,7747,3.1,6.9,50.4,Declining,2500,8000,25000,5,1500,5000,800
L54309,L,300.6,310.0,1635,31.0,107,Medium,4,67,127,Preventive,8,900,No,8085,3.2,6.8,54.5,Declining,2500,8000,25000,5,1500,5000,800
L54310,L,300.6,309.9,1428,48.8,109,Medium,4,66,126,Preventive,9,900,No,7761,3.1,6.9,47.6,Declining,2500,8000,25000,5,1500,5000,800
M21991,M,300.5,309.8,1410,44.4,111,Medium,4,65,125,Preventive,9,1200,No,7815,3.1,6.9,47.0,Declining,4500,15000,45000,7,2800,9000,1500
L54312,L,300.5,309.9,1423,47.9,114,Medium,4,63,123,Preventive,9,900,No,7976,3.2,6.8,47.4,Declining,2500,8000,25000,5,1500,5000,800
M21993,M,300.5,309.9,1552,41.3,116,Medium,4,62,122,Preventive,9,1200,No,8324,3.3,6.7,51.7,Declining,4500,15000,45000,7,2800,9000,1500
M21994,M,300.5,310.0,1406,50.2,119,Medium,4,61,121,Preventive,9,1200,No,8167,3.3,6.7,46.9,Declining,4500,15000,45000,7,2800,9000,1500
L54315,L,300.5,309.9,1443,48.3,122,Medium,4,59,119,Corrective,10,900,No,8376,3.4,6.6,48.1,Declining,2500,8000,25000,5,1500,5000,800
M21996,M,300.5,309.9,1343,63.7,124,Medium,4,58,118,Corrective,10,1200,No,8266,3.3,6.7,44.8,Declining,4500,15000,45000,7,2800,9000,1500
M21997,M,300.6,310.0,1486,41.2,127,Medium,4,57,117,Corrective,10,1200,No,8687,3.5,6.5,49.5,Declining,4500,15000,45000,7,2800,9000,1500
L54318,L,300.6,310.1,1297,50.0,130,Medium,4,55,115,Corrective,10,900,No,8444,3.4,6.6,43.2,Declining,2500,8000,25000,5,1500,5000,800
L54319,L,300.6,310.1,1495,42.3,132,Medium,4,54,114,Corrective,11,900,No,8930,3.6,6.4,49.8,Declining,2500,8000,25000,5,1500,5000,800
L54320,L,300.5,309.9,1382,46.5,134,Medium,4,53,113,Corrective,11,900,No,8794,3.5,6.5,46.1,Declining,2500,8000,25000,5,1500,5000,800
M22001,M,300.4,309.8,1356,44.4,136,Medium,4,52,112,Corrective,11,1200,No,8832,3.5,6.5,45.2,Declining,4500,15000,45000,7,2800,9000,1500
H36556,H,300.3,309.7,1452,41.5,139,Medium,4,51,111,Corrective,11,1600,No,9159,3.7,6.3,48.4,Declining,7000,25000,70000,10,4200,15000,2500
H36557,H,300.3,309.7,1582,30.8,144,Medium,5,48,108,Corrective,12,1750,No,9644,3.9,6.1,52.7,Declining,7000,25000,70000,10,4200,15000,2500
M22004,M,300.4,309.8,1517,40.3,149,Medium,5,46,106,Corrective,12,1350,No,9739,3.9,6.1,50.6,Declining,4500,15000,45000,7,2800,9000,1500
L54325,L,300.5,310.0,1413,44.5,152,Medium,5,44,104,Corrective,12,1050,No,9666,3.9,6.1,47.1,Declining,2500,8000,25000,5,1500,5000,800
L54326,L,300.4,309.9,1496,31.8,154,Medium,5,43,103,Corrective,12,1050,No,9922,4.0,6.0,49.9,Declining,2500,8000,25000,5,1500,5000,800
L54327,L,300.3,309.8,1466,41.2,156,Medium,5,42,102,Corrective,13,1050,No,9952,4.0,6.0,48.9,Declining,2500,8000,25000,5,1500,5000,800
M22008,M,300.3,309.8,1617,40.8,158,Medium,5,41,101,Corrective,13,1350,No,10344,4.1,5.9,53.9,Declining,4500,15000,45000,7,2800,9000,1500
L54329,L,300.2,309.8,1506,41.8,161,Medium,5,40,100,Corrective,13,1050,No,10257,4.1,5.9,50.2,Declining,2500,8000,25000,5,1500,5000,800
L54330,L,300.2,309.8,1401,49.3,163,Medium,5,39,99,Corrective,13,1050,No,10137,4.1,5.9,46.7,Declining,2500,8000,25000,5,1500,5000,800
H36565,H,300.2,309.9,1906,22.9,165,Medium,5,38,98,Corrective,13,1750,No,11237,4.5,5.5,63.5,Declining,7000,25000,70000,10,4200,15000,2500
L54332,L,300.2,309.9,1566,36.4,170,Medium,5,35,95,Corrective,14,1050,No,10782,4.3,5.7,52.2,Declining,2500,8000,25000,5,1500,5000,800
L54333,L,300.2,310.0,1493,47.3,172,Medium,5,34,94,Corrective,14,1050,No,10726,4.3,5.7,49.8,Declining,2500,8000,25000,5,1500,5000,800
L54334,L,300.3,310.1,1483,39.9,174,Medium,5,33,93,Corrective,14,1050,No,10796,4.3,5.7,49.4,Declining,2500,8000,25000,5,1500,5000,800
M22015,M,300.2,309.9,1569,31.2,176,Medium,6,32,92,Corrective,14,1500,No,11058,4.4,5.6,52.3,Declining,4500,15000,45000,7,2800,9000,1500
M22016,M,300.2,310.0,1664,30.7,179,Medium,6,31,91,Corrective,14,1500,No,11383,4.6,5.4,55.5,Declining,4500,15000,45000,7,2800,9000,1500
L54337,L,300.2,310.0,1486,40.1,182,Critical,6,29,89,Corrective,15,1200,No,11162,4.5,5.5,49.5,Critical,2500,8000,25000,5,1500,5000,800
L54338,L,300.2,310.0,1389,53.6,184,Critical,6,28,88,Corrective,15,1200,No,11058,4.4,5.6,46.3,Critical,2500,8000,25000,5,1500,5000,800
L54339,L,300.1,310.0,1511,41.7,186,Critical,6,27,87,Corrective,15,1200,No,11392,4.6,5.4,50.4,Critical,2500,8000,25000,5,1500,5000,800
M22020,M,300.2,310.1,1485,40.5,188,Critical,6,26,86,Corrective,15,1500,No,11430,4.6,5.4,49.5,Critical,4500,15000,45000,7,2800,9000,1500
L54341,L,300.2,310.2,1440,42.9,191,Critical,6,25,85,Corrective,15,1200,No,11475,4.6,5.4,48.0,Critical,2500,8000,25000,5,1500,5000,800
L54342,L,300.2,310.2,1378,43.9,193,Critical,6,24,84,Corrective,16,1200,No,11441,4.6,5.4,45.9,Critical,2500,8000,25000,5,1500,5000,800
M22023,M,300.1,310.1,1501,39.3,195,Critical,6,23,83,Corrective,16,1500,No,11777,4.7,5.3,50.0,Critical,4500,15000,45000,7,2800,9000,1500
M22024,M,300.2,310.1,1474,44.0,198,Critical,6,21,81,Corrective,16,1500,No,11858,4.7,5.3,49.1,Critical,4500,15000,45000,7,2800,9000,1500
L54345,L,300.2,310.1,1392,47.9,201,Critical,6,20,80,Corrective,16,1200,No,11829,4.7,5.3,46.4,Critical,2500,8000,25000,5,1500,5000,800
M22026,M,300.3,310.2,1429,44.7,203,Critical,6,19,79,Corrective,16,1500,No,11993,4.8,5.2,47.6,Critical,4500,15000,45000,7,2800,9000,1500
L54347,L,300.3,310.3,1362,60.3,206,Critical,8,17,77,Emergency,41,1500,Yes,11994,4.8,5.2,45.4,Critical,2500,8000,25000,5,1500,5000,800
L54348,L,300.3,310.3,1704,29.5,0,Healthy,1,120,180,Preventive,0,450,No,3408,1.4,8.6,56.8,Stable,2500,8000,25000,5,1500,5000,800
L54349,L,300.3,310.2,1492,52.3,2,Healthy,1,119,179,Preventive,0,450,No,3074,1.2,8.8,49.7,Stable,2500,8000,25000,5,1500,5000,800
M22030,M,300.3,310.2,1442,39.5,4,Healthy,1,118,178,Preventive,0,750,No,3064,1.2,8.8,48.1,Stable,4500,15000,45000,7,2800,9000,1500
M22031,M,300.2,310.2,1438,51.5,7,Healthy,1,117,177,Preventive,0,750,No,3191,1.3,8.7,47.9,Stable,4500,15000,45000,7,2800,9000,1500
M22032,M,300.1,310.1,1402,46.6,10,Healthy,1,115,175,Preventive,0,750,No,3254,1.3,8.7,46.7,Stable,4500,15000,45000,7,2800,9000,1500
L54353,L,300.1,310.1,1684,30.8,13,Healthy,1,114,174,Preventive,1,450,No,3953,1.6,8.4,56.1,Stable,2500,8000,25000,5,1500,5000,800
L54354,L,300.2,310.2,1530,48.5,15,Healthy,1,113,173,Preventive,1,450,No,3735,1.5,8.5,51.0,Stable,2500,8000,25000,5,1500,5000,800
L54355,L,300.1,310.1,1569,43.5,17,Healthy,1,112,172,Preventive,1,450,No,3903,1.6,8.4,52.3,Stable,2500,8000,25000,5,1500,5000,800
L54356,L,300.1,310.1,1650,31.6,19,Healthy,1,111,171,Preventive,1,450,No,4155,1.7,8.3,55.0,Stable,2500,8000,25000,5,1500,5000,800
L54357,L,300.2,310.2,1415,49.6,21,Healthy,1,110,170,Preventive,1,450,No,3775,1.5,8.5,47.2,Stable,2500,8000,25000,5,1500,5000,800
L54358,L,300.2,310.2,1600,31.5,23,Healthy,1,109,169,Preventive,1,450,No,4235,1.7,8.3,53.3,Stable,2500,8000,25000,5,1500,5000,800
L54359,L,300.2,310.1,1523,42.3,25,Healthy,1,108,168,Preventive,2,450,No,4171,1.7,8.3,50.8,Stable,2500,8000,25000,5,1500,5000,800
M22040,M,300.2,310.2,1628,30.3,27,Healthy,1,107,167,Preventive,2,750,No,4471,1.8,8.2,54.3,Stable,4500,15000,45000,7,2800,9000,1500
L54361,L,300.2,310.3,1331,52.1,30,Healthy,1,105,165,Preventive,2,450,No,4012,1.6,8.4,44.4,Stable,2500,8000,25000,5,1500,5000,800
L54362,L,300.3,310.3,2158,16.8,32,Healthy,1,104,164,Preventive,2,450,No,5756,2.3,7.7,71.9,Stable,2500,8000,25000,5,1500,5000,800
L54363,L,300.2,310.3,1445,50.9,34,Healthy,1,103,163,Preventive,2,450,No,4420,1.8,8.2,48.2,Stable,2500,8000,25000,5,1500,5000,800
M22044,M,300.2,310.3,1593,36.1,36,Healthy,2,102,162,Preventive,3,900,No,4806,1.9,8.1,53.1,Stable,4500,15000,45000,7,2800,9000,1500
L54365,L,300.3,310.4,1672,29.2,39,Healthy,2,101,161,Preventive,3,600,No,5099,2.0,8.0,55.7,Stable,2500,8000,25000,5,1500,5000,800
M22046,M,300.4,310.5,1644,31.4,41,Healthy,2,100,160,Preventive,3,900,No,5133,2.1,7.9,54.8,Stable,4500,15000,45000,7,2800,9000,1500
L54367,L,300.4,310.5,1402,54.3,44,Healthy,2,98,158,Preventive,3,600,No,4784,1.9,8.1,46.7,Stable,2500,8000,25000,5,1500,5000,800
L54368,L,300.4,310.4,1286,56.8,46,Healthy,2,97,157,Preventive,3,600,No,4642,1.9,8.1,42.9,Stable,2500,8000,25000,5,1500,5000,800
L54369,L,300.4,310.4,1486,46.3,48,Healthy,2,96,156,Preventive,4,600,No,5132,2.1,7.9,49.5,Stable,2500,8000,25000,5,1500,5000,800
L54370,L,300.3,310.3,1345,46.3,50,Healthy,2,95,155,Preventive,4,600,No,4940,2.0,8.0,44.8,Stable,2500,8000,25000,5,1500,5000,800
L54371,L,300.3,310.3,1629,34.1,52,Healthy,2,94,154,Preventive,4,600,No,5598,2.2,7.8,54.3,Stable,2500,8000,25000,5,1500,5000,800
M22052,M,300.2,310.2,1429,43.8,54,Healthy,2,93,153,Preventive,4,900,No,5288,2.1,7.9,47.6,Stable,4500,15000,45000,7,2800,9000,1500
L54373,L,300.1,310.1,1306,64.7,57,Healthy,2,92,152,Preventive,4,600,No,5177,2.1,7.9,43.5,Stable,2500,8000,25000,5,1500,5000,800
L54374,L,300.1,310.1,1380,52.6,59,Healthy,2,91,151,Preventive,4,600,No,5415,2.2,7.8,46.0,Stable,2500,8000,25000,5,1500,5000,800
M22055,M,300.1,310.1,1443,49.3,61,Healthy,2,90,150,Preventive,5,900,No,5631,2.3,7.7,48.1,Stable,4500,15000,45000,7,2800,9000,1500
H36610,H,300.1,310.1,1426,42.7,64,Healthy,2,88,148,Preventive,5,1300,No,5732,2.3,7.7,47.5,Stable,7000,25000,70000,10,4200,15000,2500
L54377,L,300.0,310.0,1486,41.8,69,Healthy,2,86,146,Preventive,5,600,No,6077,2.4,7.6,49.5,Stable,2500,8000,25000,5,1500,5000,800
M22058,M,300.0,309.9,1530,34.5,71,Healthy,3,85,145,Preventive,5,1050,No,6255,2.5,7.5,51.0,Stable,4500,15000,45000,7,2800,9000,1500
L54379,L,300.0,309.9,1507,41.4,74,Healthy,3,83,143,Preventive,6,750,No,6344,2.5,7.5,50.2,Stable,2500,8000,25000,5,1500,5000,800
L54380,L,300.0,309.9,1608,33.4,76,Healthy,3,82,142,Preventive,6,750,No,6636,2.7,7.3,53.6,Stable,2500,8000,25000,5,1500,5000,800
L54381,L,300.0,309.8,1474,40.6,78,Healthy,3,81,141,Preventive,6,750,No,6458,2.6,7.4,49.1,Stable,2500,8000,25000,5,1500,5000,800
L54382,L,300.0,309.7,1326,61.9,80,Medium,3,80,140,Preventive,6,750,No,6252,2.5,7.5,44.2,Declining,2500,8000,25000,5,1500,5000,800
M22063,M,299.8,309.6,1434,48.0,82,Medium,3,79,139,Preventive,6,1050,No,6558,2.6,7.4,47.8,Declining,4500,15000,45000,7,2800,9000,1500
L54384,L,299.8,309.6,1526,41.7,85,Medium,3,78,138,Preventive,7,750,No,6877,2.8,7.2,50.9,Declining,2500,8000,25000,5,1500,5000,800
L54385,L,299.8,309.7,1483,39.6,87,Medium,3,77,137,Preventive,7,750,No,6881,2.8,7.2,49.4,Declining,2500,8000,25000,5,1500,5000,800
L54386,L,299.8,309.7,1457,51.9,89,Medium,3,76,136,Preventive,7,750,No,6919,2.8,7.2,48.6,Declining,2500,8000,25000,5,1500,5000,800
M22067,M,299.7,309.6,1540,34.4,91,Medium,3,75,135,Preventive,7,1050,No,7175,2.9,7.1,51.3,Declining,4500,15000,45000,7,2800,9000,1500
L54388,L,299.8,309.7,1707,29.1,94,Medium,3,73,133,Preventive,7,750,No,7644,3.1,6.9,56.9,Declining,2500,8000,25000,5,1500,5000,800
L54389,L,299.8,309.7,1624,34.2,96,Medium,3,72,132,Preventive,8,750,No,7568,3.0,7.0,54.1,Declining,2500,8000,25000,5,1500,5000,800
M22070,M,299.8,309.6,1331,50.2,98,Medium,3,71,131,Preventive,8,1050,No,7072,2.8,7.2,44.4,Declining,4500,15000,45000,7,2800,9000,1500
L54391,L,299.8,309.7,1431,40.3,101,Medium,3,70,130,Preventive,8,750,No,7407,3.0,7.0,47.7,Declining,2500,8000,25000,5,1500,5000,800
M22072,M,299.8,309.7,1705,28.5,103,Medium,3,69,129,Preventive,8,1050,No,8045,3.2,6.8,56.8,Declining,4500,15000,45000,7,2800,9000,1500
M22073,M,299.8,309.8,1427,45.2,106,Medium,4,67,127,Preventive,8,1200,No,7624,3.0,7.0,47.6,Declining,4500,15000,45000,7,2800,9000,1500
M22074,M,299.9,309.8,1625,41.2,109,Medium,4,66,126,Preventive,9,1200,No,8155,3.3,6.7,54.2,Declining,4500,15000,45000,7,2800,9000,1500
L54395,L,299.9,309.8,1477,47.7,112,Medium,4,64,124,Preventive,9,900,No,7994,3.2,6.8,49.2,Declining,2500,8000,25000,5,1500,5000,800
M22076,M,300.0,309.9,1651,28.1,114,Medium,4,63,123,Preventive,9,1200,No,8432,3.4,6.6,55.0,Declining,4500,15000,45000,7,2800,9000,1500
L54397,L,299.9,309.8,1716,28.2,117,Medium,4,62,122,Preventive,9,900,No,8697,3.5,6.5,57.2,Declining,2500,8000,25000,5,1500,5000,800
H36632,H,299.9,309.8,1400,48.7,119,Medium,4,61,121,Preventive,9,1600,No,8155,3.3,6.7,46.7,Declining,7000,25000,70000,10,4200,15000,2500
M22079,M,299.8,309.7,1556,37.7,124,Medium,4,58,118,Corrective,10,1200,No,8692,3.5,6.5,51.9,Declining,4500,15000,45000,7,2800,9000,1500
L54400,L,299.8,309.7,1429,42.6,127,Medium,4,57,117,Corrective,10,900,No,8573,3.4,6.6,47.6,Declining,2500,8000,25000,5,1500,5000,800
H36635,H,299.7,309.6,1433,49.6,129,Medium,4,56,116,Corrective,10,1600,No,8671,3.5,6.5,47.8,Declining,7000,25000,70000,10,4200,15000,2500
M22082,M,299.8,309.7,1320,61.7,134,Medium,4,53,113,Corrective,11,1200,No,8670,3.5,6.5,44.0,Declining,4500,15000,45000,7,2800,9000,1500
L54403,L,299.8,309.6,1374,51.6,137,Medium,4,52,112,Corrective,11,900,No,8913,3.6,6.4,45.8,Declining,2500,8000,25000,5,1500,5000,800
L54404,L,299.8,309.6,1598,31.0,139,Medium,4,51,111,Corrective,11,900,No,9451,3.8,6.2,53.3,Declining,2500,8000,25000,5,1500,5000,800
M22085,M,299.8,309.7,1910,21.8,141,Medium,5,50,110,Corrective,11,1350,No,10165,4.1,5.9,63.7,Declining,4500,15000,45000,7,2800,9000,1500
L54406,L,299.7,309.6,1399,51.3,144,Medium,5,48,108,Corrective,12,1050,No,9278,3.7,6.3,46.6,Declining,2500,8000,25000,5,1500,5000,800
L54407,L,299.7,309.6,1720,27.1,146,Medium,5,47,107,Corrective,12,1050,No,10010,4.0,6.0,57.3,Declining,2500,8000,25000,5,1500,5000,800
H36642,H,299.8,309.7,1368,47.4,148,Medium,5,46,106,Corrective,12,1750,No,9396,3.8,6.2,45.6,Declining,7000,25000,70000,10,4200,15000,2500
L54409,L,299.8,309.8,1749,33.4,153,Medium,5,44,104,Corrective,12,1050,No,10383,4.2,5.8,58.3,Declining,2500,8000,25000,5,1500,5000,800
L54410,L,299.8,309.8,1542,39.4,155,Medium,5,43,103,Corrective,12,1050,No,10059,4.0,6.0,51.4,Declining,2500,8000,25000,5,1500,5000,800
L54411,L,299.8,309.9,1553,36.6,157,Medium,5,42,102,Corrective,13,1050,No,10171,4.1,5.9,51.8,Declining,2500,8000,25000,5,1500,5000,800
M22092,M,299.9,309.9,1639,42.1,159,Medium,5,41,101,Corrective,13,1350,No,10433,4.2,5.8,54.6,Declining,4500,15000,45000,7,2800,9000,1500
L54413,L,299.9,310.0,1447,45.9,162,Medium,5,39,99,Corrective,13,1050,No,10184,4.1,5.9,48.2,Declining,2500,8000,25000,5,1500,5000,800
M22094,M,299.8,310.0,1397,48.1,164,Medium,5,38,98,Corrective,13,1350,No,10174,4.1,5.9,46.6,Declining,4500,15000,45000,7,2800,9000,1500
L54415,L,299.8,310.0,1361,53.8,167,Medium,5,37,97,Corrective,13,1050,No,10237,4.1,5.9,45.4,Declining,2500,8000,25000,5,1500,5000,800
M22096,M,299.8,310.0,1460,37.1,169,Medium,5,36,96,Corrective,14,1350,No,10525,4.2,5.8,48.7,Declining,4500,15000,45000,7,2800,9000,1500
M22097,M,299.8,310.0,1632,33.7,172,Medium,5,34,94,Corrective,14,1350,No,11004,4.4,5.6,54.4,Declining,4500,15000,45000,7,2800,9000,1500
L54418,L,299.8,310.0,1697,36.0,175,Medium,6,33,93,Corrective,14,1200,No,11269,4.5,5.5,56.6,Declining,2500,8000,25000,5,1500,5000,800
L54419,L,299.8,310.1,1553,42.0,177,Medium,6,32,92,Corrective,14,1200,No,11071,4.4,5.6,51.8,Declining,2500,8000,25000,5,1500,5000,800
M22100,M,299.9,310.1,1362,56.3,179,Medium,6,31,91,Corrective,14,1500,No,10779,4.3,5.7,45.4,Declining,4500,15000,45000,7,2800,9000,1500
M22101,M,299.9,310.0,1484,42.1,182,Critical,6,29,89,Corrective,15,1500,No,11158,4.5,5.5,49.5,Critical,4500,15000,45000,7,2800,9000,1500
H36656,H,299.9,310.1,1447,51.4,185,Critical,6,28,88,Corrective,15,1900,No,11219,4.5,5.5,48.2,Critical,7000,25000,70000,10,4200,15000,2500
M22103,M,300.0,310.2,1393,51.2,190,Critical,6,25,85,Corrective,15,1500,No,11336,4.5,5.5,46.4,Critical,4500,15000,45000,7,2800,9000,1500
L54424,L,300.0,310.2,1760,26.9,193,Critical,6,24,84,Corrective,16,1200,No,12205,4.9,5.1,58.7,Critical,2500,8000,25000,5,1500,5000,800
L54425,L,300.0,310.1,1477,34.6,195,Critical,6,23,83,Corrective,16,1200,No,11729,4.7,5.3,49.2,Critical,2500,8000,25000,5,1500,5000,800
L54426,L,299.9,310.1,1681,29.1,197,Critical,6,22,82,Corrective,16,1200,No,12227,4.9,5.1,56.0,Critical,2500,8000,25000,5,1500,5000,800
M22107,M,300.0,310.1,1314,53.5,199,Critical,6,21,81,Corrective,16,1500,No,11583,4.6,5.4,43.8,Critical,4500,15000,45000,7,2800,9000,1500
L54428,L,300.0,310.1,1762,28.0,202,Critical,6,19,79,Corrective,16,1200,No,12614,5.0,5.0,58.7,Critical,2500,8000,25000,5,1500,5000,800
L54429,L,299.9,310.0,1402,44.7,204,Critical,6,18,78,Corrective,17,1200,No,11984,4.8,5.2,46.7,Critical,2500,8000,25000,5,1500,5000,800
M22110,M,300.1,310.2,1429,42.0,206,Critical,6,17,77,Corrective,17,1500,No,12128,4.9,5.1,47.6,Critical,4500,15000,45000,7,2800,9000,1500
M22111,M,300.2,310.3,1448,40.1,209,Critical,6,16,76,Corrective,17,1500,No,12301,4.9,5.1,48.3,Critical,4500,15000,45000,7,2800,9000,1500
H36666,H,300.2,310.4,1501,42.9,212,Critical,7,14,74,Corrective,17,2050,No,12542,5.0,5.0,50.0,Critical,7000,25000,70000,10,4200,15000,2500
L54433,L,300.3,310.5,1522,39.1,217,Critical,7,12,72,Corrective,18,1350,No,12809,5.1,4.9,50.7,Critical,2500,8000,25000,5,1500,5000,800
L54434,L,300.3,310.4,1493,37.5,219,Critical,7,11,71,Corrective,18,1350,No,12841,5.1,4.9,49.8,Critical,2500,8000,25000,5,1500,5000,800
M22115,M,300.2,310.3,1704,29.4,221,Critical,7,10,70,Corrective,18,1650,No,13353,5.3,4.7,56.8,Critical,4500,15000,45000,7,2800,9000,1500
H36670,H,300.2,310.3,1408,42.5,0,Healthy,1,120,180,Preventive,0,1150,No,2816,1.1,8.9,46.9,Stable,7000,25000,70000,10,4200,15000,2500
L54437,L,300.2,310.4,1518,41.8,5,Healthy,1,118,178,Preventive,0,450,No,3261,1.3,8.7,50.6,Stable,2500,8000,25000,5,1500,5000,800
L54438,L,300.3,310.4,1742,25.9,7,Healthy,1,117,177,Preventive,0,450,No,3799,1.5,8.5,58.1,Stable,2500,8000,25000,5,1500,5000,800
M22119,M,300.4,310.5,1500,43.0,9,Healthy,1,116,176,Preventive,0,750,No,3405,1.4,8.6,50.0,Stable,4500,15000,45000,7,2800,9000,1500
L54440,L,300.4,310.5,2424,14.5,12,Healthy,1,114,174,Preventive,1,450,No,5388,2.2,7.8,80.8,Stable,2500,8000,25000,5,1500,5000,800
L54441,L,300.4,310.5,1818,25.1,14,Healthy,1,113,173,Preventive,1,450,No,4266,1.7,8.3,60.6,Stable,2500,8000,25000,5,1500,5000,800
M22122,M,300.4,310.6,1545,35.6,16,Healthy,1,112,172,Preventive,1,750,No,3810,1.5,8.5,51.5,Stable,4500,15000,45000,7,2800,9000,1500
L54443,L,300.4,310.6,1429,46.9,19,Healthy,1,111,171,Preventive,1,450,No,3713,1.5,8.5,47.6,Stable,2500,8000,25000,5,1500,5000,800
