machine_id,maintenance_count,last_service_days,next_service_days,maintenance_type,total_downtime_hours,maintenance_cost,last_failure
L54921,5,44,104,Corrective,12,1050,No
M22602,5,43,103,Corrective,12,1350,No
L54923,5,41,101,Corrective,13,1050,No
L54924,5,40,100,Corrective,13,1050,No
L54925,5,39,99,Corrective,13,1050,No
M22606,5,38,98,Corrective,13,1350,No
M22607,5,37,97,Corrective,13,1350,No
L54928,5,35,95,Corrective,14,1050,No
L54929,5,34,94,Corrective,14,1050,No
L54930,5,33,93,Corrective,14,1050,No
M22611,6,32,92,Corrective,14,1500,No
M22612,6,31,91,Corrective,14,1500,No
M22613,6,29,89,Corrective,15,1500,No
M22614,6,28,88,Corrective,15,1500,No
M22615,6,26,86,Corrective,15,1500,No
L54936,8,25,85,Emergency,39,1500,Yes
M22617,6,24,84,Corrective,16,1500,No
L54938,6,22,82,Corrective,16,1200,No
L54939,8,21,81,Emergency,40,1500,Yes
M22620,6,20,80,Corrective,16,1500,No
H37175,6,19,79,Corrective,16,1900,No
M22622,1,120,180,Preventive,0,750,No
L54943,3,119,179,Emergency,24,750,Yes
M22624,1,118,178,Preventive,0,750,No
H37179,1,116,176,Preventive,0,1150,No
L54946,1,114,174,Preventive,1,450,No
H37181,1,113,173,Preventive,1,1150,No
M22628,1,110,170,Preventive,1,750,No
L54949,1,109,169,Preventive,1,450,No
L54950,1,108,168,Preventive,2,450,No
L54951,1,107,167,Preventive,2,450,No
H37186,1,106,166,Preventive,2,1150,No
L54953,1,103,163,Preventive,2,450,No
L54954,2,102,162,Preventive,3,600,No
L54955,2,101,161,Preventive,3,600,No
M22636,2,100,160,Preventive,3,900,No
L54957,2,99,159,Preventive,3,600,No
L54958,2,98,158,Preventive,3,600,No
L54959,2,97,157,Preventive,3,600,No
L54960,2,96,156,Preventive,4,600,No
L54961,2,95,155,Preventive,4,600,No
M22642,2,94,154,Preventive,4,900,No
L54963,2,92,152,Preventive,4,600,No
L54964,2,91,151,Preventive,4,600,No
L54965,2,90,150,Preventive,5,600,No
L54966,2,89,149,Preventive,5,600,No
L54967,2,88,148,Preventive,5,600,No
M22648,2,87,147,Preventive,5,900,No
L54969,2,86,146,Preventive,5,600,No
L54970,3,85,145,Preventive,5,750,No
L54971,3,84,144,Preventive,6,750,No
H37206,3,83,143,Preventive,6,1450,No
L54973,3,80,140,Preventive,6,750,No
M22654,3,79,139,Preventive,6,1050,No
H37209,3,78,138,Preventive,7,1450,No
L54976,3,75,135,Preventive,7,750,No
L54977,3,74,134,Preventive,7,750,No
L54978,3,73,133,Preventive,7,750,No
L54979,3,72,132,Preventive,8,750,No
M22660,3,71,131,Preventive,8,1050,No
L54981,3,70,130,Preventive,8,750,No
L54982,3,69,129,Preventive,8,750,No
M22663,4,68,128,Preventive,8,1200,No
M22664,4,66,126,Preventive,9,1200,No
L54985,4,65,125,Preventive,9,900,No
L54986,4,64,124,Preventive,9,900,No
M22667,4,63,123,Preventive,9,1200,No
L54988,4,61,121,Preventive,9,900,No
M22669,4,60,120,Corrective,10,1200,No
L54990,4,59,119,Corrective,10,900,No
M22671,4,58,118,Corrective,10,1200,No
L54992,4,56,116,Corrective,10,900,No
L54993,4,55,115,Corrective,10,900,No
L54994,4,54,114,Corrective,11,900,No
M22675,4,53,113,Corrective,11,1200,No
L54996,4,52,112,Corrective,11,900,No
H37231,4,51,111,Corrective,11,1600,No
L54998,5,48,108,Corrective,12,1050,No
L54999,5,47,107,Corrective,12,1050,No
M22680,5,46,106,Corrective,12,1350,No
L55001,5,45,105,Corrective,12,1050,No
H37236,5,44,104,Corrective,12,1750,No
L55003,5,41,101,Corrective,13,1050,No
L55004,5,40,100,Corrective,13,1050,No
M22685,5,39,99,Corrective,13,1350,No
L55006,5,38,98,Corrective,13,1050,No
M22687,5,37,97,Corrective,13,1350,No
M22688,5,35,95,Corrective,14,1350,No
L55009,5,34,94,Corrective,14,1050,No
H37244,6,33,93,Corrective,14,1900,No
M22691,6,30,90,Corrective,15,1500,No
L55012,6,29,89,Corrective,15,1200,No
L55013,6,28,88,Corrective,15,1200,No
L55014,6,27,87,Corrective,15,1200,No
L55015,6,26,86,Corrective,15,1200,No
L55016,6,25,85,Corrective,15,1200,No
L55017,6,24,84,Corrective,16,1200,No
L55018,6,23,83,Corrective,16,1200,No
L55019,6,22,82,Corrective,16,1200,No
L55020,6,21,81,Corrective,16,1200,No
L55021,6,20,80,Corrective,16,1200,No
L55022,6,19,79,Corrective,16,1200,No
M22703,6,18,78,Corrective,17,1500,No
L55024,6,16,76,Corrective,17,1200,No
L55025,7,15,75,Corrective,17,1350,No
M22706,7,14,74,Corrective,17,1650,No
L55027,7,13,73,Corrective,17,1350,No
H37262,7,12,72,Corrective,18,2050,No
M22709,9,9,69,Emergency,42,1950,Yes
M22710,1,120,180,Preventive,0,750,No
L55031,1,119,179,Preventive,0,450,No
L55032,1,118,178,Preventive,0,450,No
L55033,1,117,177,Preventive,0,450,No
L55034,1,116,176,Preventive,0,450,No
M22715,1,115,175,Preventive,0,750,No
L55036,1,113,173,Preventive,1,450,No
L55037,1,112,172,Preventive,1,450,No
L55038,1,111,171,Preventive,1,450,No
M22719,1,110,170,Preventive,1,750,No
L55040,1,109,169,Preventive,1,450,No
L55041,1,108,168,Preventive,2,450,No
M22722,1,107,167,Preventive,2,750,No
M22723,1,105,165,Preventive,2,750,No
L55044,1,104,164,Preventive,2,450,No
L55045,2,103,163,Preventive,2,600,No
L55046,2,102,162,Preventive,3,600,No
L55047,2,101,161,Preventive,3,600,No
H37282,2,100,160,Preventive,3,1300,No
M22729,2,97,157,Preventive,3,900,No
M22730,2,96,156,Preventive,4,900,No
L55051,2,94,154,Preventive,4,600,No
L55052,2,93,153,Preventive,4,600,No
L55053,2,92,152,Preventive,4,600,No
L55054,2,91,151,Preventive,4,600,No
L55055,2,90,150,Preventive,5,600,No
H37290,2,89,149,Preventive,5,1300,No
L55057,2,87,147,Preventive,5,600,No
L55058,2,86,146,Preventive,5,600,No
M22739,3,85,145,Preventive,5,1050,No
H37294,3,83,143,Preventive,6,1450,No
L55061,3,81,141,Preventive,6,750,No
H37296,3,80,140,Preventive,6,1450,No
H37297,3,77,137,Preventive,7,1450,No
L55064,5,75,135,Emergency,31,1050,Yes
L55065,3,74,134,Preventive,7,750,No
M22746,3,73,133,Preventive,7,1050,No
L55067,3,71,131,Preventive,8,750,No
L55068,3,70,130,Preventive,8,750,No
M22749,3,69,129,Preventive,8,1050,No
L55070,4,68,128,Preventive,8,900,No
L55071,4,67,127,Preventive,8,900,No
M22752,4,66,126,Preventive,9,1200,No
L55073,4,64,124,Preventive,9,900,No
M22754,4,63,123,Preventive,9,1200,No
L55075,4,62,122,Preventive,9,900,No
L55076,4,61,121,Preventive,9,900,No
L55077,4,60,120,Corrective,10,900,No
L55078,4,59,119,Corrective,10,900,No
L55079,4,58,118,Corrective,10,900,No
L55080,4,57,117,Corrective,10,900,No
L55081,4,56,116,Corrective,10,900,No
M22762,4,55,115,Corrective,10,1200,No
L55083,4,53,113,Corrective,11,900,No
M22764,4,52,112,Corrective,11,1200,No
M22765,4,51,111,Corrective,11,1200,No
L55086,5,49,109,Corrective,11,1050,No
L55087,5,48,108,Corrective,12,1050,No
L55088,5,47,107,Corrective,12,1050,No
L55089,5,46,106,Corrective,12,1050,No
M22770,5,45,105,Corrective,12,1350,No
L55091,5,44,104,Corrective,12,1050,No
L55092,5,43,103,Corrective,12,1050,No
L55093,5,42,102,Corrective,13,1050,No
H37328,5,41,101,Corrective,13,1750,No
H37329,5,38,98,Corrective,13,1750,No
L55096,5,36,96,Corrective,14,1050,No
L55097,5,35,95,Corrective,14,1050,No
L55098,5,34,94,Corrective,14,1050,No
L55099,6,33,93,Corrective,14,1200,No
L55100,6,32,92,Corrective,14,1200,No
L55101,6,31,91,Corrective,14,1200,No
L55102,6,30,90,Corrective,15,1200,No
M22783,6,29,89,Corrective,15,1500,No
H37338,6,27,87,Corrective,15,1900,No
M22785,6,25,85,Corrective,15,1500,No
L55106,8,23,83,Emergency,40,1500,Yes
L55107,6,22,82,Corrective,16,1200,No
L55108,6,21,81,Corrective,16,1200,No
M22789,6,20,80,Corrective,16,1500,No
L55110,6,19,79,Corrective,16,1200,No
L55111,6,18,78,Corrective,17,1200,No
L55112,6,17,77,Corrective,17,1200,No
L55113,6,16,76,Corrective,17,1200,No
M22794,7,15,75,Corrective,17,1650,No
M22795,7,13,73,Corrective,17,1650,No
L55116,7,12,72,Corrective,18,1350,No
L55117,7,11,71,Corrective,18,1350,No
L55118,7,10,70,Corrective,18,1350,No
L55119,7,9,69,Corrective,18,1350,No
M22800,1,120,180,Preventive,0,750,No
M22801,1,119,179,Preventive,0,750,No
L55122,1,117,177,Preventive,0,450,No
L55123,1,116,176,Preventive,0,450,No
L55124,1,115,175,Preventive,0,450,No
L55125,1,114,174,Preventive,1,450,No
L55126,1,113,173,Preventive,1,450,No
L55127,1,112,172,Preventive,1,450,No
L55128,1,111,171,Preventive,1,450,No
M22809,1,110,170,Preventive,1,750,No
L55130,1,109,169,Preventive,1,450,No
M22811,1,108,168,Preventive,2,750,No
M22812,1,106,166,Preventive,2,750,No
L55133,1,105,165,Preventive,2,450,No
L55134,1,104,164,Preventive,2,450,No
M22815,2,103,163,Preventive,2,900,No
H37370,2,101,161,Preventive,3,1300,No
H37371,2,99,159,Preventive,3,1300,No
L55138,2,96,156,Preventive,4,600,No
L55139,2,95,155,Preventive,4,600,No
H37374,2,94,154,Preventive,4,1300,No
L55141,2,92,152,Preventive,4,600,No
L55142,2,91,151,Preventive,4,600,No
L55143,2,90,150,Preventive,5,600,No
L55144,2,89,149,Preventive,5,600,No
L55145,2,88,148,Preventive,5,600,No
L55146,2,87,147,Preventive,5,600,No
M22827,2,86,146,Preventive,5,900,No
L55148,3,84,144,Preventive,6,750,No
L55149,3,83,143,Preventive,6,750,No
M22830,3,82,142,Preventive,6,1050,No
L55151,3,81,141,Preventive,6,750,No
L55152,3,80,140,Preventive,6,750,No
L55153,3,79,139,Preventive,6,750,No
L55154,3,78,138,Preventive,7,750,No
M22835,3,77,137,Preventive,7,1050,No
H37390,3,75,135,Preventive,7,1450,No
L55157,3,73,133,Preventive,7,750,No
L55158,3,72,132,Preventive,8,750,No
M22839,3,71,131,Preventive,8,1050,No
M22840,3,69,129,Preventive,8,1050,No
L55161,4,68,128,Preventive,8,900,No
L55162,4,67,127,Preventive,8,900,No
L55163,4,66,126,Preventive,9,900,No
L55164,4,65,125,Preventive,9,900,No
L55165,4,64,124,Preventive,9,900,No
L55166,4,63,123,Preventive,9,900,No
H37401,4,62,122,Preventive,9,1600,No
L55168,4,59,119,Corrective,10,900,No
L55169,4,58,118,Corrective,10,900,No
M22850,4,57,117,Corrective,10,1200,No
L55171,4,56,116,Corrective,10,900,No
M22852,4,55,115,Corrective,10,1200,No
L55173,4,53,113,Corrective,11,900,No
L55174,4,52,112,Corrective,11,900,No
L55175,4,51,111,Corrective,11,900,No
M22856,5,50,110,Corrective,11,1350,No
M22857,7,49,109,Emergency,35,1650,Yes
L55178,5,47,107,Corrective,12,1050,No
M22859,5,46,106,Corrective,12,1350,No
M22860,5,45,105,Corrective,12,1350,No
L55181,5,43,103,Corrective,12,1050,No
M22862,5,42,102,Corrective,13,1350,No
M22863,5,41,101,Corrective,13,1350,No
L55184,5,39,99,Corrective,13,1050,No
L55185,5,38,98,Corrective,13,1050,No
L55186,5,37,97,Corrective,13,1050,No
M22867,5,36,96,Corrective,14,1350,No
L55188,5,35,95,Corrective,14,1050,No
H37423,5,34,94,Corrective,14,1750,No
L55190,6,31,91,Corrective,14,1200,No
L55191,6,30,90,Corrective,15,1200,No
M22872,6,29,89,Corrective,15,1500,No
M22873,6,28,88,Corrective,15,1500,No
L55194,6,26,86,Corrective,15,1200,No
M22875,6,25,85,Corrective,15,1500,No
M22876,6,24,84,Corrective,16,1500,No
L55197,6,22,82,Corrective,16,1200,No
L55198,6,21,81,Corrective,16,1200,No
L55199,6,20,80,Corrective,16,1200,No
H37434,6,19,79,Corrective,16,1900,No
M22881,6,17,77,Corrective,17,1500,No
L55202,7,15,75,Corrective,17,1350,No
H37437,7,14,74,Corrective,17,2050,No
L55204,7,12,72,Corrective,18,1350,No
M22885,7,11,71,Corrective,18,1650,No
L55206,9,9,69,Emergency,42,1650,Yes
L55207,7,8,68,Corrective,18,1350,No
L55208,7,7,67,Corrective,18,1350,No
M22889,1,120,180,Preventive,0,750,No
L55210,1,119,179,Preventive,0,450,No
L55211,1,118,178,Preventive,0,450,No
L55212,1,117,177,Preventive,0,450,No
L55213,1,116,176,Preventive,0,450,No
L55214,1,115,175,Preventive,0,450,No
L55215,1,114,174,Preventive,1,450,No
L55216,1,113,173,Preventive,1,450,No
L55217,1,112,172,Preventive,1,450,No
L55218,1,111,171,Preventive,1,450,No
L55219,1,110,170,Preventive,1,450,No
L55220,1,109,169,Preventive,1,450,No
H37455,1,108,168,Preventive,2,1150,No
L55222,1,105,165,Preventive,2,450,No
L55223,1,104,164,Preventive,2,450,No
L55224,1,103,163,Preventive,2,450,No
M22905,2,102,162,Preventive,3,900,No
L55226,2,101,161,Preventive,3,600,No
L55227,2,100,160,Preventive,3,600,No
L55228,2,99,159,Preventive,3,600,No
H37463,2,98,158,Preventive,3,1300,No
L55230,2,95,155,Preventive,4,600,No
L55231,2,94,154,Preventive,4,600,No
L55232,2,93,153,Preventive,4,600,No
L55233,2,92,152,Preventive,4,600,No
L55234,2,91,151,Preventive,4,600,No
H37469,2,90,150,Preventive,5,1300,No
L55236,2,88,148,Preventive,5,600,No
L55237,2,87,147,Preventive,5,600,No
L55238,2,86,146,Preventive,5,600,No
L55239,3,85,145,Preventive,5,750,No
H37474,3,84,144,Preventive,6,1450,No
M22921,3,81,141,Preventive,6,1050,No
M22922,3,80,140,Preventive,6,1050,No
M22923,3,78,138,Preventive,7,1050,No
L55244,3,77,137,Preventive,7,750,No
M22925,3,76,136,Preventive,7,1050,No
L55246,3,74,134,Preventive,7,750,No
M22927,3,73,133,Preventive,7,1050,No
M22928,3,72,132,Preventive,8,1050,No
M22929,3,70,130,Preventive,8,1050,No
M22930,3,69,129,Preventive,8,1050,No
L55251,4,67,127,Preventive,8,900,No
H37486,4,66,126,Preventive,9,1600,No
L55253,4,64,124,Preventive,9,900,No
L55254,4,63,123,Preventive,9,900,No
L55255,4,62,122,Preventive,9,900,No
L55256,4,61,121,Preventive,9,900,No
L55257,4,60,120,Corrective,10,900,No
L55258,4,59,119,Corrective,10,900,No
L55259,4,58,118,Corrective,10,900,No
H37494,4,57,117,Corrective,10,1600,No
L55261,4,54,114,Corrective,11,900,No
H37496,4,53,113,Corrective,11,1600,No
L55263,4,51,111,Corrective,11,900,No
L55264,5,50,110,Corrective,11,1050,No
L55265,5,49,109,Corrective,11,1050,No
L55266,5,48,108,Corrective,12,1050,No
L55267,5,47,107,Corrective,12,1050,No
L55268,5,46,106,Corrective,12,1050,No
L55269,5,45,105,Corrective,12,1050,No
L55270,5,44,104,Corrective,12,1050,No
L55271,5,43,103,Corrective,12,1050,No
M22952,5,42,102,Corrective,13,1350,No
L55273,5,40,100,Corrective,13,1050,No
H37508,5,39,99,Corrective,13,1750,No
L55275,5,37,97,Corrective,13,1050,No
M22956,5,36,96,Corrective,14,1350,No
L55277,5,34,94,Corrective,14,1050,No
L55278,5,33,93,Corrective,14,1050,No
L55279,6,32,92,Corrective,14,1200,No
L55280,6,31,91,Corrective,14,1200,No
L55281,6,30,90,Corrective,15,1200,No
L55282,6,29,89,Corrective,15,1200,No
M22963,6,28,88,Corrective,15,1500,No
L55284,6,27,87,Corrective,15,1200,No
L55285,6,26,86,Corrective,15,1200,No
M22966,6,25,85,Corrective,15,1500,No
H37521,6,23,83,Corrective,16,1900,No
M22968,6,21,81,Corrective,16,1500,No
L55289,6,19,79,Corrective,16,1200,No
H37524,6,18,78,Corrective,17,1900,No
M22971,8,16,76,Emergency,41,1800,Yes
M22972,1,120,180,Preventive,0,750,No
L55293,1,119,179,Preventive,0,450,No
H37528,1,118,178,Preventive,0,1150,No
L55295,1,115,175,Preventive,0,450,No
L55296,1,114,174,Preventive,1,450,No
L55297,1,113,173,Preventive,1,450,No
L55298,1,112,172,Preventive,1,450,No
L55299,1,111,171,Preventive,1,450,No
L55300,1,110,170,Preventive,1,450,No
L55301,1,109,169,Preventive,1,450,No
M22982,1,108,168,Preventive,2,750,No
H37537,1,107,167,Preventive,2,1150,No
L55304,1,104,164,Preventive,2,450,No
L55305,1,103,163,Preventive,2,450,No
L55306,2,102,162,Preventive,3,600,No
M22987,2,101,161,Preventive,3,900,No
L55308,2,100,160,Preventive,3,600,No
L55309,2,99,159,Preventive,3,600,No
H37544,2,98,158,Preventive,3,1300,No
H37545,2,95,155,Preventive,4,1300,No
M22992,2,93,153,Preventive,4,900,No
L55313,2,91,151,Preventive,4,600,No
L55314,2,90,150,Preventive,5,600,No
L55315,2,89,149,Preventive,5,600,No
M22996,2,88,148,Preventive,5,900,No
H37551,2,87,147,Preventive,5,1300,No
L55318,3,84,144,Preventive,6,750,No
L55319,3,83,143,Preventive,6,750,No
L55320,3,82,142,Preventive,6,750,No
L55321,3,81,141,Preventive,6,750,No
M23002,3,80,140,Preventive,6,1050,No
L55323,3,79,139,Preventive,6,750,No
M23004,3,78,138,Preventive,7,1050,No
M23005,3,76,136,Preventive,7,1050,No
L55326,3,75,135,Preventive,7,750,No
L55327,3,74,134,Preventive,7,750,No
M23008,3,73,133,Preventive,7,1050,No
M23009,3,71,131,Preventive,8,1050,No
M23010,3,70,130,Preventive,8,1050,No
L55331,3,68,128,Preventive,8,750,No
L55332,4,67,127,Preventive,8,900,No
L55333,4,66,126,Preventive,9,900,No
L55334,4,65,125,Preventive,9,900,No
L55335,4,64,124,Preventive,9,900,No
L55336,4,63,123,Preventive,9,900,No
L55337,4,62,122,Preventive,9,900,No
L55338,4,61,121,Preventive,9,900,No
H37573,4,60,120,Corrective,10,1600,No
M23020,4,58,118,Corrective,10,1200,No
H37575,4,56,116,Corrective,10,1600,No
L55342,4,54,114,Corrective,11,900,No
L55343,4,53,113,Corrective,11,900,No
L55344,4,52,112,Corrective,11,900,No
L55345,4,51,111,Corrective,11,900,No
L55346,5,50,110,Corrective,11,1050,No
H37581,5,49,109,Corrective,11,1750,No
L55348,5,46,106,Corrective,12,1050,No
M23029,5,45,105,Corrective,12,1350,No
L55350,5,44,104,Corrective,12,1050,No
H37585,5,43,103,Corrective,12,1750,No
L55352,5,40,100,Corrective,13,1050,No
H37587,5,39,99,Corrective,13,1750,No
L55354,5,37,97,Corrective,13,1050,No
M23035,5,36,96,Corrective,14,1350,No
L55356,5,34,94,Corrective,14,1050,No
L55357,5,33,93,Corrective,14,1050,No
L55358,6,32,92,Corrective,14,1200,No
L55359,6,31,91,Corrective,14,1200,No
M23040,6,30,90,Corrective,15,1500,No
L55361,6,29,89,Corrective,15,1200,No
M23042,6,28,88,Corrective,15,1500,No
L55363,6,26,86,Corrective,15,1200,No
L55364,6,25,85,Corrective,15,1200,No
L55365,6,24,84,Corrective,16,1200,No
L55366,6,23,83,Corrective,16,1200,No
L55367,6,22,82,Corrective,16,1200,No
M23048,6,21,81,Corrective,16,1500,No
L55369,6,20,80,Corrective,16,1200,No
M23050,6,19,79,Corrective,16,1500,No
M23051,6,17,77,Corrective,17,1500,No
L55372,8,16,76,Emergency,41,1500,Yes
L55373,7,15,75,Corrective,17,1350,No
L55374,7,14,74,Corrective,17,1350,No
L55375,9,13,73,Emergency,41,1650,Yes
L55376,7,12,72,Corrective,18,1350,No
M23057,7,11,71,Corrective,18,1650,No
M23058,7,9,69,Corrective,18,1650,No
L55379,9,8,68,Emergency,42,1650,Yes
L55380,1,120,180,Preventive,0,450,No
M23061,1,119,179,Preventive,0,750,No
L55382,1,118,178,Preventive,0,450,No
M23063,1,117,177,Preventive,0,750,No
L55384,1,115,175,Preventive,0,450,No
M23065,1,114,174,Preventive,1,750,No
L55386,1,113,173,Preventive,1,450,No
L55387,1,112,172,Preventive,1,450,No
L55388,1,111,171,Preventive,1,450,No
L55389,1,110,170,Preventive,1,450,No
H37624,1,109,169,Preventive,1,1150,No
L55391,1,106,166,Preventive,2,450,No
H37626,1,105,165,Preventive,2,1150,No
M23073,2,103,163,Preventive,2,900,No
L55394,2,101,161,Preventive,3,600,No
L55395,2,100,160,Preventive,3,600,No
L55396,2,99,159,Preventive,3,600,No
L55397,2,98,158,Preventive,3,600,No
L55398,2,97,157,Preventive,3,600,No
L55399,2,96,156,Preventive,4,600,No
M23080,2,95,155,Preventive,4,900,No
M23081,2,94,154,Preventive,4,900,No
L55402,2,92,152,Preventive,4,600,No
L55403,2,91,151,Preventive,4,600,No
L55404,2,90,150,Preventive,5,600,No
L55405,2,89,149,Preventive,5,600,No
L55406,2,88,148,Preventive,5,600,No
M23087,2,87,147,Preventive,5,900,No
M23088,2,86,146,Preventive,5,900,No
L55409,3,84,144,Preventive,6,750,No
L55410,3,83,143,Preventive,6,750,No
L55411,3,82,142,Preventive,6,750,No
L55412,3,81,141,Preventive,6,750,No
M23093,3,80,140,Preventive,6,1050,No
L55414,3,79,139,Preventive,6,750,No
M23095,3,78,138,Preventive,7,1050,No
L55416,3,76,136,Preventive,7,750,No
L55417,3,75,135,Preventive,7,750,No
L55418,3,74,134,Preventive,7,750,No
L55419,3,73,133,Preventive,7,750,No
L55420,3,72,132,Preventive,8,750,No
M23101,3,71,131,Preventive,8,1050,No
M23102,3,70,130,Preventive,8,1050,No
H37657,3,68,128,Preventive,8,1450,No
L55424,4,66,126,Preventive,9,900,No
M23105,6,65,125,Emergency,33,1500,Yes
L55426,4,63,123,Preventive,9,900,No
L55427,4,62,122,Preventive,9,900,No
L55428,4,61,121,Preventive,9,900,No
L55429,4,60,120,Corrective,10,900,No
M23110,4,59,119,Corrective,10,1200,No
L55431,4,58,118,Corrective,10,900,No
L55432,4,57,117,Corrective,10,900,No
L55433,4,56,116,Corrective,10,900,No
M23114,4,55,115,Corrective,10,1200,No
L55435,4,53,113,Corrective,11,900,No
H37670,4,52,112,Corrective,11,1600,No
M23117,5,50,110,Corrective,11,1350,No
L55438,5,48,108,Corrective,12,1050,No
L55439,5,47,107,Corrective,12,1050,No
H37674,5,46,106,Corrective,12,1750,No
H37675,5,44,104,Corrective,12,1750,No
L55442,5,41,101,Corrective,13,1050,No
H37677,5,40,100,Corrective,13,1750,No
M23124,5,38,98,Corrective,13,1350,No
H37679,5,36,96,Corrective,14,1750,No
L55446,5,34,94,Corrective,14,1050,No
L55447,6,33,93,Corrective,14,1200,No
M23128,6,32,92,Corrective,14,1500,No
H37683,6,30,90,Corrective,15,1900,No
M23130,6,28,88,Corrective,15,1500,No
L55451,6,26,86,Corrective,15,1200,No
L55452,6,25,85,Corrective,15,1200,No
M23133,6,24,84,Corrective,16,1500,No
L55454,6,23,83,Corrective,16,1200,No
M23135,6,22,82,Corrective,16,1500,No
L55456,6,20,80,Corrective,16,1200,No
H37691,6,19,79,Corrective,16,1900,No
L55458,6,17,77,Corrective,17,1200,No
L55459,6,16,76,Corrective,17,1200,No
L55460,7,15,75,Corrective,17,1350,No
H37695,7,14,74,Corrective,17,2050,No
M23142,7,11,71,Corrective,18,1650,No
H37697,7,10,70,Corrective,18,2050,No
L55464,1,120,180,Preventive,0,450,No
L55465,1,119,179,Preventive,0,450,No
M23146,1,118,178,Preventive,0,750,No
L55467,1,117,177,Preventive,0,450,No
M23148,1,116,176,Preventive,0,750,No
L55469,1,114,174,Preventive,1,450,No
M23150,1,113,173,Preventive,1,750,No
L55471,1,112,172,Preventive,1,450,No
H37706,1,111,171,Preventive,1,1150,No
M23153,1,108,168,Preventive,2,750,No
M23154,1,107,167,Preventive,2,750,No
L55475,1,105,165,Preventive,2,450,No
L55476,1,104,164,Preventive,2,450,No
M23157,1,103,163,Preventive,2,750,No
H37712,2,102,162,Preventive,3,1300,No
L55479,2,99,159,Preventive,3,600,No
L55480,2,98,158,Preventive,3,600,No
M23161,2,97,157,Preventive,3,900,No
L55482,2,96,156,Preventive,4,600,No
L55483,2,95,155,Preventive,4,600,No
M23164,2,94,154,Preventive,4,900,No
H37719,2,92,152,Preventive,4,1300,No
M23166,2,90,150,Preventive,5,900,No
M23167,4,88,148,Emergency,29,1200,Yes
L55488,2,87,147,Preventive,5,600,No
M23169,2,86,146,Preventive,5,900,No
L55490,3,84,144,Preventive,6,750,No
M23171,3,83,143,Preventive,6,1050,No
M23172,3,82,142,Preventive,6,1050,No
M23173,3,80,140,Preventive,6,1050,No
